"Utbildning","Arbsektor","COUNT","Andel","Lön"
"Samhällsvetare","Privat",6,0.391644908616188,"76000-76999"
"Samhällsvetare","Privat",7,0.456919060052219,"77000-77999"
"Samhällsvetare","Privat",7,0.456919060052219,"78000-78999"
"Samhällsvetare","Privat",4,0.261096605744125,"79000-79999"
"Samhällsvetare","Privat",11,0.718015665796345,"80000-80999"
"Samhällsvetare","Privat",5,0.326370757180157,"81000-81999"
"Samhällsvetare","Privat",5,0.326370757180157,"82000-82999"
"Samhällsvetare","Privat",4,0.261096605744125,"83000-83999"
"Samhällsvetare","Privat",2,0.130548302872063,"84000-84999"
"Samhällsvetare","Privat",6,0.391644908616188,"85000-85999"
"Samhällsvetare","Privat",1,0.065274151436031,"86000-86999"
"Samhällsvetare","Privat",3,0.195822454308094,"87000-87999"
"Samhällsvetare","Privat",3,0.195822454308094,"88000-88999"
"Samhällsvetare","Privat",1,0.065274151436031,"89000-89999"
"Samhällsvetare","Privat",4,0.261096605744125,"90000-90999"
"Samhällsvetare","Privat",4,0.261096605744125,"91000-91999"
"Samhällsvetare","Privat",3,0.195822454308094,"92000-92999"
"Samhällsvetare","Privat",3,0.195822454308094,"93000-93999"
"Samhällsvetare","Privat",2,0.130548302872063,"94000-94999"
"Samhällsvetare","Privat",4,0.261096605744125,"95000-95999"
"Samhällsvetare","Privat",4,0.261096605744125,"96000-96999"
"Samhällsvetare","Privat",3,0.195822454308094,"97000-97999"
"Samhällsvetare","Privat",2,0.130548302872063,"98000-98999"
"Samhällsvetare","Privat",2,0.130548302872063,"99000-99999"
"Samhällsvetare","Privat",42,2.74151436031332,">=100000"
"Samhällsvetare","Offentlig",16,0.353278869507618,"< 25000"
"Samhällsvetare","Offentlig",9,0.198719364098035,"25000-25999"
"Samhällsvetare","Offentlig",21,0.463678516228748,"26000-26999"
"Samhällsvetare","Offentlig",48,1.05983660852285,"27000-27999"
"Samhällsvetare","Offentlig",68,1.50143519540737,"28000-28999"
"Samhällsvetare","Offentlig",109,2.40671229852064,"29000-29999"
"Samhällsvetare","Offentlig",92,2.0313534996688,"30000-30999"
"Samhällsvetare","Offentlig",127,2.80415102671671,"31000-31999"
"Samhällsvetare","Offentlig",125,2.75999116802826,"32000-32999"
"Samhällsvetare","Offentlig",128,2.82623095606094,"33000-33999"
"Samhällsvetare","Offentlig",156,3.44446897769927,"34000-34999"
"Samhällsvetare","Offentlig",153,3.37822918966659,"35000-35999"
"Samhällsvetare","Offentlig",173,3.81982777655111,"36000-36999"
"Samhällsvetare","Offentlig",153,3.37822918966659,"37000-37999"
"Samhällsvetare","Offentlig",177,3.90814749392802,"38000-38999"
"Samhällsvetare","Offentlig",178,3.93022742327224,"39000-39999"
"Samhällsvetare","Offentlig",212,4.68094502097593,"40000-40999"
"Samhällsvetare","Offentlig",170,3.75358798851844,"41000-41999"
