"Utbildning","Arbsektor","COUNT","Andel","Lön"
"personalvetare","Privat",11,1.97841726618705,"61000-61999"
"personalvetare","Privat",6,1.07913669064748,"62000-62999"
"personalvetare","Privat",3,0.539568345323741,"63000-63999"
"personalvetare","Privat",3,0.539568345323741,"64000-64999"
"personalvetare","Privat",4,0.719424460431655,"65000-65999"
"personalvetare","Privat",7,1.2589928057554,"66000-66999"
"personalvetare","Privat",6,1.07913669064748,"67000-67999"
"personalvetare","Privat",4,0.719424460431655,"68000-68999"
"personalvetare","Privat",3,0.539568345323741,"69000-69999"
"personalvetare","Privat",4,0.719424460431655,"70000-70999"
"personalvetare","Privat",3,0.539568345323741,"71000-71999"
"personalvetare","Privat",2,0.359712230215827,"72000-72999"
"personalvetare","Privat",2,0.359712230215827,"73000-73999"
"personalvetare","Privat",3,0.539568345323741,"74000-74999"
"personalvetare","Privat",1,0.179856115107914,"75000-75999"
"personalvetare","Privat",1,0.179856115107914,"76000-76999"
"personalvetare","Privat",1,0.179856115107914,"77000-77999"
"personalvetare","Privat",3,0.539568345323741,"80000-80999"
"personalvetare","Privat",2,0.359712230215827,"81000-81999"
"personalvetare","Privat",1,0.179856115107914,"84000-84999"
"personalvetare","Privat",3,0.539568345323741,"86000-86999"
"personalvetare","Privat",15,2.69784172661871,">=90000"
"personalvetare","Offentlig",7,0.563607085346216,"< 25000"
"personalvetare","Offentlig",8,0.644122383252818,"25000-25999"
"personalvetare","Offentlig",3,0.241545893719807,"26000-26999"
"personalvetare","Offentlig",28,2.25442834138486,"27000-27999"
"personalvetare","Offentlig",42,3.38164251207729,"28000-28999"
"personalvetare","Offentlig",51,4.10628019323671,"29000-29999"
"personalvetare","Offentlig",48,3.86473429951691,"30000-30999"
"personalvetare","Offentlig",66,5.31400966183575,"31000-31999"
"personalvetare","Offentlig",58,4.66988727858293,"32000-32999"
"personalvetare","Offentlig",52,4.18679549114332,"33000-33999"
"personalvetare","Offentlig",65,5.23349436392915,"34000-34999"
"personalvetare","Offentlig",76,6.11916264090177,"35000-35999"
"personalvetare","Offentlig",59,4.75040257648953,"36000-36999"
"personalvetare","Offentlig",61,4.91143317230274,"37000-37999"
"personalvetare","Offentlig",68,5.47504025764895,"38000-38999"
"personalvetare","Offentlig",55,4.42834138486312,"39000-39999"
"personalvetare","Offentlig",59,4.75040257648953,"40000-40999"
"personalvetare","Offentlig",45,3.6231884057971,"41000-41999"
"personalvetare","Offentlig",41,3.30112721417069,"42000-42999"
"personalvetare","Offentlig",31,2.49597423510467,"43000-43999"
"personalvetare","Offentlig",29,2.33494363929146,"44000-44999"
"personalvetare","Offentlig",31,2.49597423510467,"45000-45999"
"personalvetare","Offentlig",24,1.93236714975845,"46000-46999"
"personalvetare","Offentlig",30,2.41545893719807,"47000-47999"
"personalvetare","Offentlig",22,1.77133655394525,"48000-48999"
"personalvetare","Offentlig",15,1.20772946859903,"49000-49999"
"personalvetare","Offentlig",28,2.25442834138486,"50000-50999"
"personalvetare","Offentlig",18,1.44927536231884,"51000-51999"
"personalvetare","Offentlig",13,1.04669887278583,"52000-52999"
"personalvetare","Offentlig",15,1.20772946859903,"53000-53999"
"personalvetare","Offentlig",12,0.966183574879227,"54000-54999"
"personalvetare","Offentlig",4,0.322061191626409,"55000-55999"
"personalvetare","Offentlig",6,0.483091787439614,"56000-56999"
"personalvetare","Offentlig",6,0.483091787439614,"57000-57999"
"personalvetare","Offentlig",5,0.402576489533011,"58000-58999"
"personalvetare","Offentlig",3,0.241545893719807,"59000-59999"
"personalvetare","Offentlig",7,0.563607085346216,"60000-60999"
"personalvetare","Offentlig",5,0.402576489533011,"61000-61999"
"personalvetare","Offentlig",3,0.241545893719807,"62000-62999"
"personalvetare","Offentlig",3,0.241545893719807,"63000-63999"
"personalvetare","Offentlig",4,0.322061191626409,"64000-64999"
"personalvetare","Offentlig",5,0.402576489533011,"65000-65999"
"personalvetare","Offentlig",3,0.241545893719807,"66000-66999"
"personalvetare","Offentlig",3,0.241545893719807,"67000-67999"
"personalvetare","Offentlig",25,2.01288244766506,">=70000"
