"Utbildning","Arbsektor","COUNT","Andel","Lön"
"Jurist","Offentlig",233,4.17712441735389,"29000-29999"
"Jurist","Offentlig",150,2.68913589100036,"30000-30999"
"Jurist","Offentlig",120,2.15130871280029,"31000-31999"
"Jurist","Offentlig",110,1.9720329867336,"32000-32999"
"Jurist","Offentlig",150,2.68913589100036,"33000-33999"
"Jurist","Offentlig",173,3.10147006095375,"34000-34999"
"Jurist","Offentlig",175,3.13732520616709,"35000-35999"
"Jurist","Offentlig",200,3.58551452133381,"36000-36999"
"Jurist","Offentlig",204,3.65722481176049,"37000-37999"
"Jurist","Offentlig",201,3.60344209394048,"38000-38999"
"Jurist","Offentlig",140,2.50986016493367,"39000-39999"
"Jurist","Offentlig",177,3.17318035138042,"40000-40999"
"Jurist","Offentlig",169,3.02975977052707,"41000-41999"
"Jurist","Offentlig",162,2.90426676228039,"42000-42999"
"Jurist","Offentlig",154,2.76084618142703,"43000-43999"
"Jurist","Offentlig",167,2.99390462531373,"44000-44999"
"Jurist","Offentlig",156,2.79670132664037,"45000-45999"
"Jurist","Offentlig",168,3.0118321979204,"46000-46999"
"Jurist","Offentlig",142,2.54571531014701,"47000-47999"
"Jurist","Offentlig",145,2.59949802796701,"48000-48999"
"Jurist","Offentlig",136,2.43814987450699,"49000-49999"
"Jurist","Offentlig",149,2.67120831839369,"50000-50999"
"Jurist","Offentlig",101,1.81068483327357,"51000-51999"
"Jurist","Offentlig",89,1.59555396199355,"52000-52999"
"Jurist","Offentlig",76,1.36249551810685,"53000-53999"
"Jurist","Offentlig",91,1.63140910720688,"54000-54999"
"Jurist","Offentlig",83,1.48798852635353,"55000-55999"
"Jurist","Offentlig",67,1.20114736464683,"56000-56999"
"Jurist","Offentlig",55,0.986016493366798,"57000-57999"
"Jurist","Offentlig",61,1.09358192900681,"58000-58999"
"Jurist","Offentlig",50,0.896378630333453,"59000-59999"
"Jurist","Offentlig",50,0.896378630333453,"60000-60999"
"Jurist","Offentlig",53,0.95016134815346,"61000-61999"
"Jurist","Offentlig",81,1.45213338114019,"62000-62999"
"Jurist","Offentlig",73,1.30871280028684,"63000-63999"
"Jurist","Offentlig",82,1.47006095374686,"64000-64999"
"Jurist","Offentlig",92,1.64933667981355,"65000-65999"
"Jurist","Offentlig",70,1.25493008246683,"66000-66999"
"Jurist","Offentlig",67,1.20114736464683,"67000-67999"
"Jurist","Offentlig",54,0.968088920760129,"68000-68999"
"Jurist","Offentlig",36,0.645392613840086,"69000-69999"
"Jurist","Offentlig",40,0.717102904266762,"70000-70999"
"Jurist","Offentlig",25,0.448189315166726,"71000-71999"
"Jurist","Offentlig",17,0.304768734313374,"72000-72999"
"Jurist","Offentlig",11,0.19720329867336,"73000-73999"
"Jurist","Offentlig",19,0.340623879526712,"74000-74999"
"Jurist","Offentlig",26,0.466116887773396,"75000-75999"
"Jurist","Offentlig",36,0.645392613840086,"76000-76999"
"Jurist","Offentlig",17,0.304768734313374,"77000-77999"
"Jurist","Offentlig",19,0.340623879526712,"78000-78999"
"Jurist","Offentlig",12,0.215130871280029,"79000-79999"
"Jurist","Offentlig",17,0.304768734313374,"80000-80999"
"Jurist","Offentlig",13,0.233058443886698,"81000-81999"
"Jurist","Offentlig",13,0.233058443886698,"82000-82999"
"Jurist","Offentlig",7,0.125493008246683,"83000-83999"
"Jurist","Offentlig",14,0.250986016493367,"84000-84999"
"Jurist","Offentlig",128,2.29472929365364,">=85000"
"Samhällsvetare","Privat",10,0.683994528043776,"< 25000"
"Samhällsvetare","Privat",10,0.683994528043776,"25000-25999"
"Samhällsvetare","Privat",11,0.752393980848153,"26000-26999"
"Samhällsvetare","Privat",19,1.29958960328317,"27000-27999"
"Samhällsvetare","Privat",15,1.02599179206566,"28000-28999"
"Samhällsvetare","Privat",15,1.02599179206566,"29000-29999"
"Samhällsvetare","Privat",28,1.91518467852257,"30000-30999"
"Samhällsvetare","Privat",27,1.84678522571819,"31000-31999"
"Samhällsvetare","Privat",26,1.77838577291382,"32000-32999"
"Samhällsvetare","Privat",31,2.1203830369357,"33000-33999"
"Samhällsvetare","Privat",40,2.7359781121751,"34000-34999"
"Samhällsvetare","Privat",43,2.94117647058823,"35000-35999"
"Samhällsvetare","Privat",48,3.28317373461012,"36000-36999"
"Samhällsvetare","Privat",32,2.18878248974008,"37000-37999"
"Samhällsvetare","Privat",40,2.7359781121751,"38000-38999"
"Samhällsvetare","Privat",38,2.59917920656635,"39000-39999"
"Samhällsvetare","Privat",58,3.9671682626539,"40000-40999"
"Samhällsvetare","Privat",42,2.87277701778386,"41000-41999"
"Samhällsvetare","Privat",42,2.87277701778386,"42000-42999"
"Samhällsvetare","Privat",48,3.28317373461012,"43000-43999"
"Samhällsvetare","Privat",45,3.07797537619699,"44000-44999"
"Samhällsvetare","Privat",30,2.05198358413133,"45000-45999"
"Samhällsvetare","Privat",36,2.46238030095759,"46000-46999"
"Samhällsvetare","Privat",53,3.62517099863201,"47000-47999"
"Samhällsvetare","Privat",40,2.7359781121751,"48000-48999"
"Samhällsvetare","Privat",37,2.53077975376197,"49000-49999"
"Samhällsvetare","Privat",50,3.41997264021888,"50000-50999"
"Samhällsvetare","Privat",28,1.91518467852257,"51000-51999"
"Samhällsvetare","Privat",31,2.1203830369357,"52000-52999"
"Samhällsvetare","Privat",21,1.43638850889193,"53000-53999"
"Samhällsvetare","Privat",34,2.32558139534884,"54000-54999"
"Samhällsvetare","Privat",28,1.91518467852257,"55000-55999"
"Samhällsvetare","Privat",25,1.70998632010944,"56000-56999"
"Samhällsvetare","Privat",18,1.2311901504788,"57000-57999"
"Samhällsvetare","Privat",24,1.64158686730506,"58000-58999"
"Samhällsvetare","Privat",16,1.09439124487004,"59000-59999"
"Samhällsvetare","Privat",30,2.05198358413133,"60000-60999"
"Samhällsvetare","Privat",17,1.16279069767442,"61000-61999"
"Samhällsvetare","Privat",21,1.43638850889193,"62000-62999"
"Samhällsvetare","Privat",15,1.02599179206566,"63000-63999"
"Samhällsvetare","Privat",11,0.752393980848153,"64000-64999"
"Samhällsvetare","Privat",17,1.16279069767442,"65000-65999"
